,diaPostagem,hora,codigo,nomeBike,precoBike,cidade,bairro,cep,urlBike
12,Ontem,23:07,1015127824,"Bicicleta / Bike Elétrica Sense - Alumínio, Shimano / 2020<br>",5900.0,São Paulo, Jardim Planalto - DDD 11,03984010,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-bike-eletrica-sense-aluminio-shimano-2020-br-1015127824
13,Ontem,22:56,1015125099,Bicicleta / Bike Alumínio Aro 29 Shimano Altus 1/9,2400.0,São Paulo, Jardim Planalto - DDD 11,03984010,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-bike-aluminio-aro-29-shimano-altus-1-9-1015125099
14,Ontem,22:38,1013011266,Specialized Chisel EXPERT (Reba + RaceFace + Level TL?) ,11700.0,Vinhedo, Pinheirinho - DDD 19,13289318,https://sp.olx.com.br/grande-campinas/ciclismo/specialized-chisel-expert-reba-raceface-level-tl-1013011266
15,Ontem,22:01,1014067917,MERIDA XC Matts TFS 500,2200.0,São Paulo, Jardim Felicidade (Zona Oeste) - DDD 11,05143320,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/merida-xc-matts-tfs-500-1014067917
16,Ontem,21:45,971075307,Bicicleta Gravel Sense Versa 2021 P,7500.0,Santos, Ponta da Praia - DDD 13,11030301,https://sp.olx.com.br/baixada-santista-e-litoral-sul/ciclismo/bicicleta-gravel-sense-versa-2021-p-971075307
17,Ontem,21:31,1006630824,"Bicicleta Sense Rock Evo 29"" Alivio 2x9v 2020 - Quadro 15""",3700.0,Paulínia, Jardim América - DDD 19,13140580,https://sp.olx.com.br/grande-campinas/ciclismo/bicicleta-sense-rock-evo-29-alivio-2x9v-2020-quadro-15-1006630824
18,,,,,,,,,
19,Ontem,21:29,1012425336,Bike First Lunix 2022 - Tamanho M - Deore/Slx,4900.0,Indaiatuba, Jardim Renata - DDD 19,13345170,https://sp.olx.com.br/grande-campinas/ciclismo/bike-first-lunix-2022-tamanho-m-deore-slx-1012425336
20,Ontem,21:26,1015098378,Sense Impact Carbon ,10200.0,Bauru, Núcleo Eldorado - DDD 14,17024750,https://sp.olx.com.br/regiao-de-bauru-e-marilia/ciclismo/sense-impact-carbon-1015098378
21,Ontem,20:34,1008931865,Bicicleta 19 2x11,4200.0, , ,15910000,https://sp.olx.com.br/regiao-de-ribeirao-preto/ciclismo/bicicleta-19-2x11-1008931865
22,Ontem,20:33,1010055695,Bike Sense Rock Evo 2020 - Tamanho 17 - 200km rodados,3500.0,Ribeirão Preto, Ribeirânia - DDD 16,14096190,https://sp.olx.com.br/regiao-de-ribeirao-preto/ciclismo/bike-sense-rock-evo-2020-tamanho-17-200km-rodados-1010055695
23,Ontem,20:33,1009446848,Bike MTB 29 First Lunix 27v - Grupo Shimano Alivio,2500.0,Guarulhos, Vila Venditti - DDD 11,07031070,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-mtb-29-first-lunix-27v-grupo-shimano-alivio-1009446848
24,Ontem,20:33,1015079665,Bikona ,1400.0,São José dos Campos, Jardim Capitingal - DDD 12,12236840,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/bikona-1015079665
25,,,,,,,,,
26,Ontem,20:09,1013719498,vendo bike nova,7200.0,São José do Rio Preto, Vila Santa Cruz - DDD 17,15014060,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/vendo-bike-nova-1013719498
27,Ontem,20:01,1008317628,Vendo Sense ROck Evo aro 29 quadro 19 - L,2800.0,Piracicaba, Parque São Matheus - DDD 19,13409211,https://sp.olx.com.br/grande-campinas/ciclismo/vendo-sense-rock-evo-aro-29-quadro-19-l-1008317628
28,Ontem,20:01,1013044109,Caloi Strada 16v Shimano Sora - Otimo estado - Speed,3400.0,Santos, Boqueirão - DDD 13,11045002,https://sp.olx.com.br/baixada-santista-e-litoral-sul/ciclismo/caloi-strada-16v-shimano-sora-otimo-estado-speed-1013044109
29,Ontem,19:31,1006918784,Bike Sense Rock Evo 2020,3700.0, , ,13370000,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-rock-evo-2020-1006918784
30,Ontem,19:31,1009566962,Mtb Aro 29 Sense Deore 12v ,4400.0,Itaquaquecetuba, Centro - DDD 11,08570004,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/mtb-aro-29-sense-deore-12v-1009566962
31,Ontem,19:31,1013015796,Bicicleta Usada - Sense Impact Pro 2020 Tamanho 17,5000.0,São José do Rio Preto, Jardim Panorama - DDD 17,15091250,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bicicleta-usada-sense-impact-pro-2020-tamanho-17-1013015796
32,Ontem,19:01,1006130461,Suspensão RST GILA 29 com caixa de direção absolute.,350.0,São José dos Campos, Jardim Satélite - DDD 12,12230720,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/suspensao-rst-gila-29-com-caixa-de-direcao-absolute-1006130461
33,,,,,,,,,
34,Ontem,18:02,1005718036,Bicicleta Impact e-trail 21/22,20000.0,Jundiaí, Anhangabaú - DDD 11,13208053,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-impact-e-trail-21-22-1005718036
35,Ontem,18:01,1013107321,Bike MTB Sense Impact Pro 2020,4700.0,Botucatu, Vila Éden - DDD 14,18601033,https://sp.olx.com.br/regiao-de-bauru-e-marilia/ciclismo/bike-mtb-sense-impact-pro-2020-1013107321
36,Ontem,17:31,1006802051,Roda Speed Shimano Disc  Wh-rs370-tl-r12 - Par ,2990.0,Marília, Residencial Portal da Serra - DDD 14,17514860,https://sp.olx.com.br/regiao-de-bauru-e-marilia/ciclismo/roda-speed-shimano-disc-wh-rs370-tl-r12-par-1006802051
37,Ontem,17:31,1010242172,Bike Sense rock Evo ,3100.0,Hortolândia, Jardim Santa Emília - DDD 19,13185041,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-rock-evo-1010242172
38,Ontem,17:30,968765065,Bicicleta Sense Rock Evo 2019,2899.0,Fernandópolis, Coester - DDD 17,15603012,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bicicleta-sense-rock-evo-2019-968765065
39,Ontem,17:06,1015010877,bike Specialized P. Series Street 1 Dirt Jumper freeride aro 26,2999.0,São Paulo, Parque Maria Domitila - DDD 11,05128150,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-specialized-p-series-street-1-dirt-jumper-freeride-aro-26-1015010877
40,,,,,,,,,
41,Ontem,17:06,1015010742,"Bike Houston aro 29 kit Shimano, Freio a disco - Bicicleta c/ Nota Fiscal",1200.0,Limeira, Parque Egisto Ragazzo - DDD 19,13485333,https://sp.olx.com.br/grande-campinas/ciclismo/bike-houston-aro-29-kit-shimano-freio-a-disco-bicicleta-c-nota-fiscal-1015010742
42,Ontem,17:00,1015007145,Bicicleta MTB Haro Flightline Comp Aro 26 Full Sram importada,1999.0,São Paulo, Parque Maria Domitila - DDD 11,05128150,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-mtb-haro-flightline-comp-aro-26-full-sram-importada-1015007145
43,Ontem,16:59,1015006224,Bicicleta MTB Specialized Rockhopper Comp Aro 26 Tam. 19 Shimano,2300.0,São Paulo, Parque Maria Domitila - DDD 11,05128150,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-mtb-specialized-rockhopper-comp-aro-26-tam-19-shimano-1015006224
44,Ontem,16:31,1013004061,MB sense ,3000.0,Campinas, Vila Industrial - DDD 19,13035610,https://sp.olx.com.br/grande-campinas/ciclismo/mb-sense-1013004061
45,Ontem,16:26,1010545378,Bike Sense Impact Evo ,7000.0,Ribeirão Preto, Bonfim Paulista - DDD 16,14110000,https://sp.olx.com.br/regiao-de-ribeirao-preto/ciclismo/bike-sense-impact-evo-1010545378
46,Ontem,16:18,1014991968,Suspensão Rockshox Judy Silver boost ,2350.0,São José dos Campos, Campus do CTA - DDD 12,12228900,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/suspensao-rockshox-judy-silver-boost-1014991968
47,Ontem,16:18,996870159,Bike aro 29 Sense impact evo,4350.0,Paulínia, Parque Bom Retiro - DDD 19,13142112,https://sp.olx.com.br/grande-campinas/ciclismo/bike-aro-29-sense-impact-evo-996870159
48,Ontem,16:02,1011376901,Bike Sense Rock Evo 2020,4400.0,Fernandópolis, Residencial Mário Benez - DDD 17,15603734,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bike-sense-rock-evo-2020-1011376901
49,Ontem,16:02,1009639351,Bike Sense run,3200.0, , ,13280000,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-run-1009639351
50,Ontem,15:31,1005961329,Bicicleta sense impact pro L ,3690.0,Catanduva, Centro - DDD 17,15800003,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bicicleta-sense-impact-pro-l-1005961329
51,Ontem,15:31,1006532680,Bike MTB 29,2850.0, , ,15440000,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bike-mtb-29-1006532680
52,Ontem,15:31,1014172952,Sense impact pro ,5000.0, , ,13330000,https://sp.olx.com.br/grande-campinas/ciclismo/sense-impact-pro-1014172952
53,Ontem,15:31,1004117733,Bicicleta Cannondale Bad Boy lefty M,4500.0,São Paulo, Consolação - DDD 11,01307030,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-cannondale-bad-boy-lefty-m-1004117733
54,Ontem,15:31,1007844920,Vendo Sense  Fun 29 zerada  tamanho 15.5 chama no WhatsApp ,3300.0,Itapecerica da Serra, Jardim Cinira - DDD 11,06857520,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/vendo-sense-fun-29-zerada-tamanho-15-5-chama-no-whatsapp-1007844920
55,Ontem,15:24,1008846551,Montain Bike Sense Impact Pro 2018 - 21 XL ,3300.0,São Paulo, Ipiranga - DDD 11,04232000,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/montain-bike-sense-impact-pro-2018-21-xl-1008846551
56,Hoje,11:21,1010832676,Sense impact carbono 12 V,12500.0,Jaguariúna, Centro - DDD 19,13910041,https://sp.olx.com.br/grande-campinas/ciclismo/sense-impact-carbono-12-v-1010832676
57,Hoje,11:11,1015293034,Sense Criterium 2018 - Shimano Sora - Tamanho 52 - Aceito Troca(Leia a Descrição),4500.0,São José do Rio Preto, Boa Vista - DDD 17,15025110,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/sense-criterium-2018-shimano-sora-tamanho-52-aceito-troca-leia-a-descricao-1015293034
58,,,,,,,,,
59,Hoje,10:37,1012086343,Bike Sense Fun evo 2021,4800.0,Hortolândia, Jardim Everest - DDD 19,13186054,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-fun-evo-2021-1012086343
60,Hoje,10:31,1015271316,Bike sense ,3500.0,São José dos Campos, Jardim Satélite - DDD 12,12230000,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/bike-sense-1015271316
61,Hoje,10:01,1014815117,Bicicleta A29 Invictus Factory 2021/22 500km,44990.0, , ,13790000,https://sp.olx.com.br/grande-campinas/ciclismo/bicicleta-a29-invictus-factory-2021-22-500km-1014815117
62,Hoje,09:56,982071806,MTB Sense Impact - 2020 - M / 17,11500.0,Diadema, Serraria - DDD 11,09980550,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/mtb-sense-impact-2020-m-17-982071806
63,Hoje,08:45,1012607988,BIKE SENSE FUN EVO 2021/2022,3800.0,Jundiaí, Vila M Genoveva - DDD 11,13203090,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-sense-fun-evo-2021-2022-1012607988
64,Hoje,06:52,1012343828,Sense impact,4200.0, , ,15895000,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/sense-impact-1012343828
65,,,,,,,,,
66,Hoje,06:40,1015204874,Mtb sense invictus evo 2021 ,24999.0, , ,14735000,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/mtb-sense-invictus-evo-2021-1015204874
67,Ontem,23:19,1000398292,Bicicleta Sense Impact Pro 2020,5600.0,São José dos Campos, Jardim Olímpia - DDD 12,12221290,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/bicicleta-sense-impact-pro-2020-1000398292
68,Ontem,23:07,1015127824,"Bicicleta / Bike Elétrica Sense - Alumínio, Shimano / 2020<br>",5900.0,São Paulo, Jardim Planalto - DDD 11,03984010,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-bike-eletrica-sense-aluminio-shimano-2020-br-1015127824
69,Ontem,22:56,1015125099,Bicicleta / Bike Alumínio Aro 29 Shimano Altus 1/9,2400.0,São Paulo, Jardim Planalto - DDD 11,03984010,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-bike-aluminio-aro-29-shimano-altus-1-9-1015125099
70,Ontem,22:38,1013011266,Specialized Chisel EXPERT (Reba + RaceFace + Level TL?) ,11700.0,Vinhedo, Pinheirinho - DDD 19,13289318,https://sp.olx.com.br/grande-campinas/ciclismo/specialized-chisel-expert-reba-raceface-level-tl-1013011266
71,Ontem,22:01,1014067917,MERIDA XC Matts TFS 500,2200.0,São Paulo, Jardim Felicidade (Zona Oeste) - DDD 11,05143320,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/merida-xc-matts-tfs-500-1014067917
72,Ontem,21:45,971075307,Bicicleta Gravel Sense Versa 2021 P,7500.0,Santos, Ponta da Praia - DDD 13,11030301,https://sp.olx.com.br/baixada-santista-e-litoral-sul/ciclismo/bicicleta-gravel-sense-versa-2021-p-971075307
73,Ontem,21:31,1006630824,"Bicicleta Sense Rock Evo 29"" Alivio 2x9v 2020 - Quadro 15""",3700.0,Paulínia, Jardim América - DDD 19,13140580,https://sp.olx.com.br/grande-campinas/ciclismo/bicicleta-sense-rock-evo-29-alivio-2x9v-2020-quadro-15-1006630824
74,,,,,,,,,
75,Ontem,21:29,1012425336,Bike First Lunix 2022 - Tamanho M - Deore/Slx,4900.0,Indaiatuba, Jardim Renata - DDD 19,13345170,https://sp.olx.com.br/grande-campinas/ciclismo/bike-first-lunix-2022-tamanho-m-deore-slx-1012425336
76,Ontem,21:26,1015098378,Sense Impact Carbon ,10200.0,Bauru, Núcleo Eldorado - DDD 14,17024750,https://sp.olx.com.br/regiao-de-bauru-e-marilia/ciclismo/sense-impact-carbon-1015098378
77,Ontem,20:34,1008931865,Bicicleta 19 2x11,4200.0, , ,15910000,https://sp.olx.com.br/regiao-de-ribeirao-preto/ciclismo/bicicleta-19-2x11-1008931865
78,Ontem,20:33,1010055695,Bike Sense Rock Evo 2020 - Tamanho 17 - 200km rodados,3500.0,Ribeirão Preto, Ribeirânia - DDD 16,14096190,https://sp.olx.com.br/regiao-de-ribeirao-preto/ciclismo/bike-sense-rock-evo-2020-tamanho-17-200km-rodados-1010055695
79,Ontem,20:33,1009446848,Bike MTB 29 First Lunix 27v - Grupo Shimano Alivio,2500.0,Guarulhos, Vila Venditti - DDD 11,07031070,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-mtb-29-first-lunix-27v-grupo-shimano-alivio-1009446848
80,Ontem,20:33,1015079665,Bikona ,1400.0,São José dos Campos, Jardim Capitingal - DDD 12,12236840,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/bikona-1015079665
81,,,,,,,,,
82,Ontem,20:09,1013719498,vendo bike nova,7200.0,São José do Rio Preto, Vila Santa Cruz - DDD 17,15014060,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/vendo-bike-nova-1013719498
83,Ontem,20:01,1008317628,Vendo Sense ROck Evo aro 29 quadro 19 - L,2800.0,Piracicaba, Parque São Matheus - DDD 19,13409211,https://sp.olx.com.br/grande-campinas/ciclismo/vendo-sense-rock-evo-aro-29-quadro-19-l-1008317628
84,Ontem,20:01,1013044109,Caloi Strada 16v Shimano Sora - Otimo estado - Speed,3400.0,Santos, Boqueirão - DDD 13,11045002,https://sp.olx.com.br/baixada-santista-e-litoral-sul/ciclismo/caloi-strada-16v-shimano-sora-otimo-estado-speed-1013044109
85,Ontem,19:31,1006918784,Bike Sense Rock Evo 2020,3700.0, , ,13370000,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-rock-evo-2020-1006918784
86,Ontem,19:31,1009566962,Mtb Aro 29 Sense Deore 12v ,4400.0,Itaquaquecetuba, Centro - DDD 11,08570004,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/mtb-aro-29-sense-deore-12v-1009566962
87,Ontem,19:31,1013015796,Bicicleta Usada - Sense Impact Pro 2020 Tamanho 17,5000.0,São José do Rio Preto, Jardim Panorama - DDD 17,15091250,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bicicleta-usada-sense-impact-pro-2020-tamanho-17-1013015796
88,Ontem,19:01,1006130461,Suspensão RST GILA 29 com caixa de direção absolute.,350.0,São José dos Campos, Jardim Satélite - DDD 12,12230720,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/suspensao-rst-gila-29-com-caixa-de-direcao-absolute-1006130461
89,,,,,,,,,
90,Ontem,18:02,1005718036,Bicicleta Impact e-trail 21/22,20000.0,Jundiaí, Anhangabaú - DDD 11,13208053,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-impact-e-trail-21-22-1005718036
91,Ontem,18:01,1013107321,Bike MTB Sense Impact Pro 2020,4700.0,Botucatu, Vila Éden - DDD 14,18601033,https://sp.olx.com.br/regiao-de-bauru-e-marilia/ciclismo/bike-mtb-sense-impact-pro-2020-1013107321
92,Ontem,17:31,1006802051,Roda Speed Shimano Disc  Wh-rs370-tl-r12 - Par ,2990.0,Marília, Residencial Portal da Serra - DDD 14,17514860,https://sp.olx.com.br/regiao-de-bauru-e-marilia/ciclismo/roda-speed-shimano-disc-wh-rs370-tl-r12-par-1006802051
93,Ontem,17:31,1010242172,Bike Sense rock Evo ,3100.0,Hortolândia, Jardim Santa Emília - DDD 19,13185041,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-rock-evo-1010242172
94,Ontem,17:30,968765065,Bicicleta Sense Rock Evo 2019,2899.0,Fernandópolis, Coester - DDD 17,15603012,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bicicleta-sense-rock-evo-2019-968765065
95,Ontem,17:06,1015010877,bike Specialized P. Series Street 1 Dirt Jumper freeride aro 26,2999.0,São Paulo, Parque Maria Domitila - DDD 11,05128150,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-specialized-p-series-street-1-dirt-jumper-freeride-aro-26-1015010877
96,,,,,,,,,
97,Ontem,17:06,1015010742,"Bike Houston aro 29 kit Shimano, Freio a disco - Bicicleta c/ Nota Fiscal",1200.0,Limeira, Parque Egisto Ragazzo - DDD 19,13485333,https://sp.olx.com.br/grande-campinas/ciclismo/bike-houston-aro-29-kit-shimano-freio-a-disco-bicicleta-c-nota-fiscal-1015010742
98,Ontem,17:00,1015007145,Bicicleta MTB Haro Flightline Comp Aro 26 Full Sram importada,1999.0,São Paulo, Parque Maria Domitila - DDD 11,05128150,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-mtb-haro-flightline-comp-aro-26-full-sram-importada-1015007145
99,Ontem,16:59,1015006224,Bicicleta MTB Specialized Rockhopper Comp Aro 26 Tam. 19 Shimano,2300.0,São Paulo, Parque Maria Domitila - DDD 11,05128150,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-mtb-specialized-rockhopper-comp-aro-26-tam-19-shimano-1015006224
100,Ontem,16:31,1013004061,MB sense ,3000.0,Campinas, Vila Industrial - DDD 19,13035610,https://sp.olx.com.br/grande-campinas/ciclismo/mb-sense-1013004061
101,Ontem,16:26,1010545378,Bike Sense Impact Evo ,7000.0,Ribeirão Preto, Bonfim Paulista - DDD 16,14110000,https://sp.olx.com.br/regiao-de-ribeirao-preto/ciclismo/bike-sense-impact-evo-1010545378
102,Ontem,16:18,1014991968,Suspensão Rockshox Judy Silver boost ,2350.0,São José dos Campos, Campus do CTA - DDD 12,12228900,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/ciclismo/suspensao-rockshox-judy-silver-boost-1014991968
103,Ontem,16:18,996870159,Bike aro 29 Sense impact evo,4350.0,Paulínia, Parque Bom Retiro - DDD 19,13142112,https://sp.olx.com.br/grande-campinas/ciclismo/bike-aro-29-sense-impact-evo-996870159
104,Ontem,16:02,1011376901,Bike Sense Rock Evo 2020,4400.0,Fernandópolis, Residencial Mário Benez - DDD 17,15603734,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bike-sense-rock-evo-2020-1011376901
105,Ontem,16:02,1009639351,Bike Sense run,3200.0, , ,13280000,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-run-1009639351
106,Ontem,15:31,1005961329,Bicicleta sense impact pro L ,3690.0,Catanduva, Centro - DDD 17,15800003,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bicicleta-sense-impact-pro-l-1005961329
107,Ontem,15:31,1006532680,Bike MTB 29,2850.0, , ,15440000,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bike-mtb-29-1006532680
108,Ontem,15:31,1014172952,Sense impact pro ,5000.0, , ,13330000,https://sp.olx.com.br/grande-campinas/ciclismo/sense-impact-pro-1014172952
109,Ontem,15:31,1004117733,Bicicleta Cannondale Bad Boy lefty M,4500.0,São Paulo, Consolação - DDD 11,01307030,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bicicleta-cannondale-bad-boy-lefty-m-1004117733
110,Ontem,15:31,1007844920,Vendo Sense  Fun 29 zerada  tamanho 15.5 chama no WhatsApp ,3300.0,Itapecerica da Serra, Jardim Cinira - DDD 11,06857520,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/vendo-sense-fun-29-zerada-tamanho-15-5-chama-no-whatsapp-1007844920
111,Ontem,15:24,1008846551,Montain Bike Sense Impact Pro 2018 - 21 XL ,3300.0,São Paulo, Ipiranga - DDD 11,04232000,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/montain-bike-sense-impact-pro-2018-21-xl-1008846551
112,Ontem,15:15,1012897266,Bicicleta Sense Impact Evo 2018,4800.0,Franca, Chácara Espraiado - DDD 16,14403836,https://sp.olx.com.br/regiao-de-ribeirao-preto/ciclismo/bicicleta-sense-impact-evo-2018-1012897266
113,Ontem,15:01,1005955553,Bike Focus Alemã Oportunidade ,2800.0,Guarulhos, Vila Augusta - DDD 11,07025000,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-focus-alema-oportunidade-1005955553
114,,,,,,,,,
115,Ontem,14:25,1014943324,Sense Impact SL 2021,9000.0,Limeira, Jardim Orestes Veroni - DDD 19,13486054,https://sp.olx.com.br/grande-campinas/ciclismo/sense-impact-sl-2021-1014943324
116,Ontem,14:24,1014942761,Bike sense impact pro ,4200.0, , ,14780000,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/bike-sense-impact-pro-1014942761
117,Ontem,14:02,1012475314,Sense One 29,2300.0,Valinhos, Vila Ramaciotti - DDD 19,13276134,https://sp.olx.com.br/grande-campinas/ciclismo/sense-one-29-1012475314
118,Ontem,13:58,1014927492,Sense impact pro ,4000.0, , ,14780000,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/ciclismo/sense-impact-pro-1014927492
119,Ontem,13:31,1006808955,Bike MTB - Sense Fun Evo tam 15,4250.0,Itupeva, Jardim Primavera - DDD 11,13295065,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-mtb-sense-fun-evo-tam-15-1006808955
120,Ontem,12:53,1014903287,Aro 29,699.0,São Paulo, Vila da Saúde - DDD 11,04145020,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/aro-29-1014903287
121,,,,,,,,,
122,Ontem,12:53,1014902751,Trek híbrida aro 29,2900.0,São Paulo, Vila da Saúde - DDD 11,04145020,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/trek-hibrida-aro-29-1014902751
123,Ontem,12:46,997819809,Bike Sense Impact Race 2020,9000.0,Vinhedo, Marambaia - DDD 19,13287070,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-impact-race-2020-997819809
124,Ontem,12:31,1013979147,Bike Sense Criterium T56,4700.0,Mogi das Cruzes, Jundiapeba - DDD 11,08750630,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/bike-sense-criterium-t56-1013979147
125,Ontem,12:31,1014000558,Sensse rock evo 2020 com nota.,4000.0,Piracicaba, Piracicamirim - DDD 19,13420610,https://sp.olx.com.br/grande-campinas/ciclismo/sensse-rock-evo-2020-com-nota-1014000558
126,Ontem,12:31,1006672866,Bike Sense Rock Evo aro 29' quadro 15' Usada **Somente Venda**,3700.0,Paulínia, Jardim América - DDD 19,13140580,https://sp.olx.com.br/grande-campinas/ciclismo/bike-sense-rock-evo-aro-29-quadro-15-usada-somente-venda-1006672866
